frame_id,steering_angle
1479425511394890000,0.029570798
1479425511444890000,0.03039324
1479425511494890000,0.029506124
1479425511544860000,0.029777993
1479425511594880000,0.029516444
1479425511644900000,0.030484172
1479425511694920000,0.030436853
1479425511744870000,0.030153174
1479425511794930000,0.029836048
1479425511844950000,0.029779325
1479425511894950000,0.029669129
1479425511945480000,0.029692683
1479425511994990000,0.030242125
1479425512045030000,0.02958819
1479425512095060000,0.030088438
1479425512144840000,0.030092449
1479425512194840000,0.030184981
1479425512244850000,0.030172828
1479425512294840000,0.030270063
1479425512344940000,0.029719173
1479425512394860000,0.029975388
1479425512444920000,0.02957206
1479425512494900000,0.030198661
1479425512544940000,0.030277462
1479425512594940000,0.02988346
1479425512645000000,0.029547766
1479425512695140000,0.030493861
1479425512745250000,0.030447098
1479425512795170000,0.030267481
1479425512845240000,0.029588091
1479425512895200000,0.029770193
1479425512945250000,0.030121411
1479425512995180000,0.03023371
1479425513045210000,0.030097788
1479425513095220000,0.030295228
1479425513145260000,0.030223211
1479425513195230000,0.030299636
1479425513245350000,0.029802752
1479425513295260000,0.029858414
1479425513345380000,0.030323038
1479425513395210000,0.029998099
1479425513445580000,0.029803056
1479425513495270000,0.030208768
1479425513545350000,0.029913542
1479425513595280000,0.02973146
1479425513645370000,0.030134972
1479425513695220000,0.029880075
1479425513745380000,0.030448218
1479425513795230000,0.029645376
1479425513845260000,0.029927373
1479425513895200000,0.029594958
1479425513945310000,0.029706718
1479425513995320000,0.030313332
1479425514045250000,0.030049541
1479425514095270000,0.03021233
1479425514145300000,0.030491837
1479425514195310000,0.030308103
1479425514245310000,0.02950228
1479425514295270000,0.029759673
1479425514345350000,0.029747126
1479425514395360000,0.029880896
1479425514445310000,0.029546388
1479425514495330000,0.030213156
1479425514545330000,0.030388695
1479425514595320000,0.029992473
1479425514645340000,0.029830932
1479425514695370000,0.030491799
1479425514745450000,0.030066787
1479425514795400000,0.030311844
1479425514845360000,0.029757681
1479425514895430000,0.030481362
1479425514946000000,0.030026477
1479425514995420000,0.030127187
1479425515045480000,0.029702999
1479425515095480000,0.030192932
1479425515145460000,0.030419407
1479425515195450000,0.029782109
1479425515245510000,0.030347112
1479425515295490000,0.030202765
1479425515345520000,0.029830771
1479425515395500000,0.029538688
1479425515445570000,0.029919504
1479425515495560000,0.030356343
1479425515545530000,0.029775778
1479425515595540000,0.030477713
1479425515645570000,0.029978427
1479425515695530000,0.030251598
1479425515745640000,0.030167681
1479425515795620000,0.02957272
1479425515845620000,0.029619348
1479425515895620000,0.03044311
1479425515945600000,0.030280446
1479425515995610000,0.030205111
1479425516045750000,0.029505482
1479425516095720000,0.030019098
1479425516145700000,0.030160766
1479425516195650000,0.03049997
1479425516245650000,0.029562933
1479425516295660000,0.030087868
1479425516345670000,0.029705186
1479425516395660000,0.030302106
1479425516446240000,0.030479082
1479425516495720000,0.029830148
1479425516545730000,0.030339823
1479425516595750000,0.030473411
1479425516645750000,0.029523879
1479425516695710000,0.029509064
1479425516745730000,0.029986132
1479425516795750000,0.030253139
1479425516845810000,0.030391962
1479425516895840000,0.030489165
1479425516945830000,0.029530047
1479425516995850000,0.02991799
1479425517045780000,0.029550145
1479425517095830000,0.029966961
1479425517145880000,0.030406236
1479425517195810000,0.030130631
1479425517245850000,0.03001418
1479425517295840000,0.029758664
1479425517345920000,0.030258513
1479425517395860000,0.03043203
1479425517445940000,0.030181097
1479425517495860000,0.0295008
1479425517545920000,0.029512038
1479425517595930000,0.029823721
1479425517645900000,0.030344039
1479425517695920000,0.02961079
1479425517745930000,0.029881833
1479425517795920000,0.030016076
1479425517846010000,0.02957455
1479425517895950000,0.029623053
1479425517945990000,0.029946324
1479425517995940000,0.029603191
1479425518045970000,0.030396682
1479425518096050000,0.029786964
1479425518146080000,0.030342636
1479425518196060000,0.0295071
1479425518246020000,0.03029796
1479425518296050000,0.030477337
1479425518346000000,0.029980162
1479425518396030000,0.029724687
1479425518446030000,0.030417513
1479425518496040000,0.029674813
1479425518546080000,0.029576661
1479425518596110000,0.029699335
1479425518646130000,0.029612315
1479425518696180000,0.029697292
1479425518746130000,0.030468036
1479425518796210000,0.030287135
1479425518846120000,0.030072269
1479425518896210000,0.030278022
1479425518946160000,0.03016377
1479425518996170000,0.030226932
1479425519046210000,0.029519692
1479425519096170000,0.030369593
1479425519146200000,0.030403444
1479425519196170000,0.029722569
1479425519246300000,0.029874846
1479425519296180000,0.030185377
1479425519346410000,0.029885987
1479425519396260000,0.030415313
1479425519446200000,0.029764742
1479425519496250000,0.030443749
1479425519546230000,0.030210591
1479425519596210000,0.030151283
1479425519646240000,0.030084629
1479425519696250000,0.029629828
1479425519746280000,0.030369623
1479425519796260000,0.029745833
1479425519846310000,0.029596051
1479425519896290000,0.030470712
1479425519946310000,0.029579399
1479425519996300000,0.030236657
1479425520046330000,0.030058942
1479425520096300000,0.029650172
1479425520146410000,0.030087485
1479425520196330000,0.030256994
1479425520246410000,0.030058832
1479425520296420000,0.030011983
1479425520346360000,0.029539346
1479425520396360000,0.030307915
1479425520446430000,0.029573713
1479425520496390000,0.030143495
1479425520546390000,0.030119829
1479425520596430000,0.030187308
1479425520646440000,0.029620498
1479425520696470000,0.030008557
1479425520746460000,0.030125921
1479425520796460000,0.02986345
1479425520846490000,0.030299843
1479425520896520000,0.029875411
1479425520946560000,0.030053526
1479425520996480000,0.030487817
1479425521046500000,0.030254509
1479425521096590000,0.03046831
1479425521146570000,0.030382869
1479425521196540000,0.030118422
1479425521246570000,0.029811205
1479425521296560000,0.029751762
1479425521346530000,0.030294289
1479425521396610000,0.030159866
1479425521446550000,0.030145781
1479425521496590000,0.030302515
1479425521546620000,0.03009304
1479425521596650000,0.029787636
1479425521646600000,0.030446145
1479425521696700000,0.03006802
1479425521746660000,0.029888189
1479425521796610000,0.029954059
1479425521846650000,0.030105448
1479425521896630000,0.030345517
1479425521946650000,0.029929156
1479425521996650000,0.030491913
1479425522046650000,0.029934227
1479425522096660000,0.029948282
1479425522146690000,0.02951436
1479425522196700000,0.029561565
1479425522246730000,0.029970769
1479425522296720000,0.029835861
1479425522346770000,0.029863817
1479425522396790000,0.029985731
1479425522446760000,0.03008658
1479425522496780000,0.029827635
1479425522546790000,0.029779553
1479425522596760000,0.0299241
1479425522646790000,0.029506077
1479425522696850000,0.029669104
1479425522746810000,0.029566674
1479425522796830000,0.030434725
1479425522846910000,0.029660376
1479425522896830000,0.029942108
1479425522946840000,0.030236988
1479425522996810000,0.030478772
1479425523046860000,0.030007774
1479425523096810000,0.02992676
1479425523146840000,0.029886685
1479425523196820000,0.02979763
1479425523247010000,0.029785645
1479425523296940000,0.029507435
1479425523346910000,0.030019104
1479425523396930000,0.029679105
1479425523446990000,0.030085736
1479425523496900000,0.030146957
1479425523546930000,0.030443076
1479425523596950000,0.029848525
1479425523646950000,0.029786272
1479425523696920000,0.030169467
1479425523746970000,0.029842868
1479425523796980000,0.029542762
1479425523846990000,0.030236801
1479425523897050000,0.030309619
1479425523947000000,0.029575927
1479425523997010000,0.029587592
1479425524047070000,0.030161851
1479425524097030000,0.030027956
1479425524147060000,0.02986843
1479425524197030000,0.030118832
1479425524247260000,0.030428265
1479425524297020000,0.030215346
1479425524347160000,0.029752998
1479425524397170000,0.029900149
1479425524447180000,0.030217093
1479425524497110000,0.030358626
1479425524547190000,0.030358344
1479425524597070000,0.030097534
1479425524647170000,0.029964398
1479425524697170000,0.029580542
1479425524747210000,0.029729624
1479425524797190000,0.029581441
1479425524847090000,0.030280969
1479425524897120000,0.030118663
1479425524947260000,0.029870707
1479425524997230000,0.029947812
1479425525047200000,0.02976757
1479425525097190000,0.029694241
1479425525147240000,0.030157771
1479425525197270000,0.030235358
1479425525247250000,0.030065722
1479425525297240000,0.029909816
1479425525347330000,0.030289684
1479425525397310000,0.029794473
1479425525447300000,0.030240742
1479425525497330000,0.03039062
1479425525547190000,0.029921485
1479425525597290000,0.030442924
1479425525647360000,0.02962767
1479425525697320000,0.030053931
1479425525747320000,0.030019812
1479425525797330000,0.029878307
1479425525847390000,0.030040805
1479425525897350000,0.030372754
1479425525947330000,0.030032145
1479425525997380000,0.029656018
1479425526047370000,0.030324767
1479425526097400000,0.029697014
1479425526147390000,0.029699783
1479425526197460000,0.02990727
1479425526247440000,0.029509107
1479425526297410000,0.030251551
1479425526347450000,0.030021996
1479425526397440000,0.029556546
1479425526447480000,0.02981295
1479425526497550000,0.030424662
1479425526547480000,0.029683319
1479425526597530000,0.02984398
1479425526647540000,0.029774322
1479425526697480000,0.030132964
1479425526747540000,0.029588953
1479425526797490000,0.02953279
1479425526847540000,0.030163609
1479425526897550000,0.029614064
1479425526947570000,0.029760822
1479425526997570000,0.029782756
1479425527047600000,0.030427859
1479425527097540000,0.030154586
1479425527147560000,0.030250984
1479425527197680000,0.029887632
1479425527247580000,0.030053418
1479425527297620000,0.029837895
1479425527347680000,0.030409779
1479425527397610000,0.030418143
1479425527447680000,0.030377188
1479425527497620000,0.029873579
1479425527547650000,0.029524906
1479425527597670000,0.030138969
1479425527647720000,0.029939185
1479425527697730000,0.02993241
1479425527747700000,0.030369966
1479425527797660000,0.030434601
1479425527847740000,0.029725668
1479425527897690000,0.030418044
1479425527947720000,0.029912344
1479425527997750000,0.02995161
1479425528047760000,0.029567468
1479425528097720000,0.029766613
1479425528148310000,0.029873407
1479425528197830000,0.029659045
1479425528247860000,0.030226332
1479425528297790000,0.030271369
1479425528347900000,0.03029507
1479425528397880000,0.029512848
1479425528447810000,0.029806765
1479425528497850000,0.030474778
1479425528547850000,0.029870455
1479425528597840000,0.030265144
1479425528647900000,0.029651744
1479425528697900000,0.029535107
1479425528747930000,0.030351415
1479425528797880000,0.030209025
1479425528847910000,0.029817942
1479425528897920000,0.030152441
1479425528948060000,0.029925447
1479425528997930000,0.03012184
1479425529047960000,0.029774451
1479425529097940000,0.029728867
1479425529148030000,0.029544675
1479425529198020000,0.030093208
1479425529248040000,0.029536031
1479425529297940000,0.029509995
1479425529348100000,0.030129163
1479425529397960000,0.029629973
1479425529448010000,0.029817581
1479425529498070000,0.029608502
1479425529548050000,0.030162349
1479425529598070000,0.029669144
1479425529648050000,0.029652477
1479425529698040000,0.029544646
1479425529748040000,0.030303284
1479425529798080000,0.030370275
1479425529848090000,0.0295887
1479425529898140000,0.029757678
1479425529948100000,0.029617893
1479425529998090000,0.030079642
1479425530048140000,0.029739934
1479425530098130000,0.029718028
1479425530148130000,0.029629398
1479425530198170000,0.029522411
1479425530248150000,0.030202754
1479425530298170000,0.029693373
1479425530348170000,0.030411491
1479425530398150000,0.030261089
1479425530448220000,0.030163226
1479425530498170000,0.029780089
1479425530548210000,0.029717645
1479425530598230000,0.030344782
1479425530648190000,0.030232282
1479425530698190000,0.030034174
1479425530748260000,0.030114789
1479425530798300000,0.030146972
1479425530848300000,0.029619713
1479425530898390000,0.030243137
1479425530948300000,0.030355844
1479425530998320000,0.029962589
1479425531048260000,0.029802529
1479425531098260000,0.029869533
1479425531148310000,0.030324848
1479425531198320000,0.030073901
1479425531248290000,0.030303464
1479425531298300000,0.030484337
1479425531348320000,0.03006705
1479425531398320000,0.030064322
1479425531448330000,0.029866354
1479425531498380000,0.029870923
1479425531548360000,0.030381562
1479425531598400000,0.030381693
1479425531648440000,0.030059784
1479425531698400000,0.030498464
1479425531748430000,0.029872181
1479425531798380000,0.030009243
1479425531848460000,0.030092538
1479425531898410000,0.029781647
1479425531948480000,0.029675714
1479425531998440000,0.030217767
1479425532048440000,0.030350132
1479425532098490000,0.029637949
1479425532148460000,0.030125269
1479425532198490000,0.030373119
1479425532248520000,0.029867001
1479425532298530000,0.030260236
1479425532348510000,0.029552581
1479425532398510000,0.030026704
1479425532448530000,0.030243049
1479425532498580000,0.029604354
1479425532548570000,0.029501933
1479425532598570000,0.030460067
1479425532648570000,0.030140402
1479425532698570000,0.030405438
1479425532748600000,0.029625347
1479425532798580000,0.030440475
1479425532848600000,0.029617662
1479425532898570000,0.029583409
1479425532948630000,0.030062082
1479425532998640000,0.029599023
1479425533048600000,0.029728217
1479425533098630000,0.030176101
1479425533148660000,0.030254521
1479425533198640000,0.030069156
1479425533248710000,0.030254755
1479425533298730000,0.029945304
1479425533348720000,0.030372623
1479425533398760000,0.030136377
1479425533448760000,0.029583711
1479425533498750000,0.029967359
1479425533548730000,0.030006177
1479425533598750000,0.030088564
1479425533648800000,0.030185242
1479425533698760000,0.030073107
1479425533748770000,0.029947018
1479425533798750000,0.029975256
1479425533848770000,0.029816644
1479425533898740000,0.029992744
1479425533948810000,0.030258181
1479425533998870000,0.029742416
1479425534048820000,0.029819637
1479425534098790000,0.029989424
1479425534148860000,0.029911469
1479425534198830000,0.029817682
1479425534248830000,0.029745878
1479425534298830000,0.030364042
1479425534348870000,0.029565976
1479425534398870000,0.029760219
1479425534448990000,0.029689306
1479425534498900000,0.029960038
1479425534548980000,0.030289719
1479425534598960000,0.030123228
1479425534648920000,0.030375921
1479425534698910000,0.029500468
1479425534748960000,0.030077941
1479425534798950000,0.030457384
1479425534849020000,0.029980502
1479425534898950000,0.030252156
1479425534949030000,0.030178278
1479425534998980000,0.030289074
1479425535049020000,0.030015001
1479425535099050000,0.029897764
1479425535149130000,0.029939249
1479425535199020000,0.029932789
1479425535249070000,0.029677431
1479425535299080000,0.030295335
1479425535349010000,0.030192818
1479425535399100000,0.030151748
1479425535449080000,0.030362355
1479425535499070000,0.029658273
1479425535549100000,0.029556614
1479425535599110000,0.030064481
1479425535649070000,0.030227258
1479425535699130000,0.030318864
1479425535749050000,0.029599468
1479425535799110000,0.029540933
1479425535849150000,0.030367284
1479425535899170000,0.030017978
1479425535949160000,0.029532784
1479425535999250000,0.029645642
1479425536049150000,0.029780701
1479425536099210000,0.0303127
1479425536149130000,0.029875484
1479425536199140000,0.02966023
1479425536249190000,0.030326983
1479425536299230000,0.030433194
1479425536349330000,0.029714249
1479425536399280000,0.030006371
1479425536449290000,0.030217859
1479425536499250000,0.030076551
1479425536549270000,0.029670133
1479425536599350000,0.030482751
1479425536649390000,0.029813792
1479425536699300000,0.029698779
1479425536749260000,0.030387712
1479425536799310000,0.030162597
1479425536849330000,0.029686352
1479425536899320000,0.029631447
1479425536949350000,0.030439712
1479425536999300000,0.029505031
1479425537049360000,0.030194711
1479425537099320000,0.030406747
1479425537149440000,0.030277595
1479425537199310000,0.02950801
1479425537249520000,0.029742337
1479425537299430000,0.030495202
1479425537349380000,0.030032922
1479425537399400000,0.029649041
1479425537449530000,0.030149697
1479425537499370000,0.030226346
1479425537549400000,0.030484119
1479425537599470000,0.029683549
1479425537649440000,0.029618609
1479425537699390000,0.029749687
1479425537749440000,0.029733182
1479425537799430000,0.030008274
1479425537849500000,0.030246184
1479425537899570000,0.029565365
1479425537949460000,0.030289243
1479425537999540000,0.030119433
1479425538049570000,0.030161254
1479425538099520000,0.030209388
1479425538149530000,0.0298441
1479425538199500000,0.029962404
1479425538249580000,0.029988264
1479425538299480000,0.030168175
1479425538349570000,0.030330089
1479425538399630000,0.030083499
1479425538449560000,0.030482758
1479425538499630000,0.030405888
1479425538549680000,0.02967525
1479425538599580000,0.030314794
1479425538649620000,0.029761816
1479425538699680000,0.030120995
1479425538749600000,0.030471727
1479425538799630000,0.02964696
1479425538849680000,0.029678753
1479425538899660000,0.029689189
1479425538949670000,0.030445293
1479425538999660000,0.029818435
1479425539049650000,0.029945287
1479425539099710000,0.029713655
1479425539149850000,0.029935876
1479425539199720000,0.030413989
1479425539249740000,0.030196259
1479425539299710000,0.029646566
1479425539349810000,0.030249817
1479425539399720000,0.030313242
1479425539449790000,0.029629654
1479425539499780000,0.029604591
1479425539549830000,0.030130468
1479425539599670000,0.03002284
1479425539649870000,0.030398316
1479425539699860000,0.030266552
1479425539749910000,0.029993564
1479425539799910000,0.029786866
1479425539849940000,0.030399687
1479425539899900000,0.02974494
1479425539950040000,0.030025218
1479425539999990000,0.029749166
1479425540049890000,0.03035088
1479425540100000000,0.030431098
1479425540149920000,0.030392519
1479425540199970000,0.029953869
1479425540249950000,0.030376878
1479425540299870000,0.030041895
1479425540349880000,0.030201598
1479425540399880000,0.030168286
1479425540450000000,0.029571767
1479425540500040000,0.029815716
1479425540549910000,0.029929394
1479425540599990000,0.030309357
1479425540649930000,0.030322488
1479425540699930000,0.030105851
1479425540750010000,0.029809351
1479425540800030000,0.029900682
1479425540849970000,0.030278171
1479425540900080000,0.029705097
1479425540949980000,0.029572722
1479425540999960000,0.030149147
1479425541049990000,0.030359695
1479425541100020000,0.029781933
1479425541150110000,0.030379167
1479425541200080000,0.029625759
1479425541250050000,0.03007824
1479425541300080000,0.029876947
1479425541350130000,0.03000418
1479425541400090000,0.029657389
1479425541450150000,0.03015596
1479425541500090000,0.02956727
1479425541550130000,0.029511194
1479425541600150000,0.02958065
1479425541650210000,0.029648766
1479425541700180000,0.029567982
1479425541750120000,0.029649136
1479425541800200000,0.029518561
1479425541850210000,0.030303431
1479425541900130000,0.029831592
1479425541950260000,0.029969771
1479425542000190000,0.029576209
1479425542050240000,0.029523701
1479425542100170000,0.029689588
1479425542150170000,0.029648804
1479425542200330000,0.029671435
1479425542250180000,0.029866137
1479425542300260000,0.02996607
1479425542350290000,0.030251295
1479425542400300000,0.029714947
1479425542450280000,0.029830072
1479425542500340000,0.030192349
1479425542550260000,0.030073259
1479425542600250000,0.029944964
1479425542650300000,0.03047537
1479425542700340000,0.030471399
1479425542750380000,0.029519547
1479425542800360000,0.029850738
1479425542850370000,0.030402766
1479425542900320000,0.029934552
1479425542950410000,0.030423292
1479425543000360000,0.030443328
1479425543050360000,0.030405175
1479425543100380000,0.029722965
1479425543150410000,0.029512626
1479425543200360000,0.029871821
1479425543250460000,0.029834841
1479425543300580000,0.030298476
1479425543350400000,0.029834189
1479425543400470000,0.030149099
1479425543450500000,0.029842038
1479425543500450000,0.02960654
1479425543550510000,0.030450831
1479425543600410000,0.029569435
1479425543650450000,0.029733678
1479425543700510000,0.030092345
1479425543750480000,0.030109867
1479425543800510000,0.030332564
1479425543850600000,0.029738545
1479425543900670000,0.029637708
1479425543950530000,0.029575426
1479425544000530000,0.029664772
1479425544050630000,0.029955935
1479425544100510000,0.030318466
1479425544150540000,0.030484982
1479425544200610000,0.029556617
1479425544250590000,0.030473113
1479425544300610000,0.029957753
1479425544350610000,0.030162088
1479425544400610000,0.029794803
1479425544450670000,0.02952974
1479425544500610000,0.030245147
1479425544550630000,0.029824771
1479425544600680000,0.029950246
1479425544650660000,0.029818706
1479425544700660000,0.029934318
1479425544750730000,0.030005885
1479425544800670000,0.029774308
1479425544850680000,0.030304728
1479425544900710000,0.029925075
1479425544950700000,0.030236947
1479425545000710000,0.029873612
1479425545050710000,0.029516707
1479425545100780000,0.029756915
1479425545150780000,0.030121454
1479425545200770000,0.029731765
1479425545250720000,0.029710947
1479425545300810000,0.029634806
1479425545350780000,0.030428428
1479425545400790000,0.029762035
1479425545450820000,0.029689104
1479425545500790000,0.030136064
1479425545550770000,0.030049866
1479425545600820000,0.029725062
1479425545650800000,0.029683838
1479425545700860000,0.029567277
1479425545750880000,0.030265118
1479425545800810000,0.029618263
1479425545850830000,0.03022985
1479425545900840000,0.029530457
1479425545950860000,0.03028685
1479425546000880000,0.02956516
1479425546050900000,0.03034737
1479425546100920000,0.029913701
1479425546150940000,0.03017839
1479425546200940000,0.029926242
1479425546250950000,0.030183413
1479425546300920000,0.030355738
1479425546350970000,0.029991752
1479425546400950000,0.029556434
1479425546451000000,0.030163476
1479425546500950000,0.029548383
1479425546551050000,0.029979211
1479425546601040000,0.029967558
1479425546651050000,0.029622939
1479425546701070000,0.029611396
1479425546751140000,0.030059893
1479425546800980000,0.030019642
1479425546851010000,0.030294022
1479425546901020000,0.030337613
1479425546951030000,0.030250452
1479425547001040000,0.030086488
1479425547051020000,0.029594209
1479425547101060000,0.03022784
1479425547151100000,0.029606259
1479425547201110000,0.029758048
1479425547251190000,0.030010572
1479425547301100000,0.030029789
1479425547351150000,0.030188451
1479425547401140000,0.03015445
1479425547451110000,0.029712221
1479425547501130000,0.030460116
1479425547551200000,0.029611558
1479425547601150000,0.030372466
1479425547651230000,0.030029749
1479425547701220000,0.029823285
1479425547751210000,0.030223578
1479425547801170000,0.030427841
1479425547851250000,0.030415269
1479425547901170000,0.029910435
1479425547951240000,0.030236041
1479425548001200000,0.030178894
1479425548051310000,0.029655036
1479425548101310000,0.029873868
1479425548151280000,0.02960061
1479425548201280000,0.029701091
1479425548251360000,0.029801403
1479425548301320000,0.029620076
1479425548351290000,0.030446975
1479425548401290000,0.030278164
1479425548451330000,0.02976871
1479425548501350000,0.029633808
1479425548551340000,0.02982029
1479425548601360000,0.030306851
1479425548651340000,0.030418841
1479425548701390000,0.029959931
1479425548751400000,0.029602666
1479425548801370000,0.029939551
1479425548851440000,0.029652474
1479425548901390000,0.030472092
1479425548951410000,0.029710594
1479425549001430000,0.029733392
1479425549051430000,0.030448093
1479425549101420000,0.030205918
1479425549151480000,0.029753653
1479425549201450000,0.030369748
1479425549251520000,0.029657048
1479425549301450000,0.029794144
1479425549351480000,0.030360081
1479425549401520000,0.029788615
1479425549451600000,0.030022533
1479425549501500000,0.029861942
1479425549551530000,0.029835378
1479425549601530000,0.029690485
1479425549651550000,0.029918251
1479425549701580000,0.030019615
1479425549751510000,0.029642604
1479425549801600000,0.02962387
1479425549851570000,0.030236207
1479425549901600000,0.02983656
1479425549951610000,0.030299306
1479425550001600000,0.030342295
1479425550051610000,0.030005683
1479425550101580000,0.02981802
1479425550151620000,0.029853332
1479425550201580000,0.030389488
1479425550251590000,0.030236919
1479425550301680000,0.030152517
1479425550351670000,0.030377964
1479425550401640000,0.030091363
1479425550451690000,0.030441738
1479425550501730000,0.029946699
1479425550551740000,0.029871585
1479425550601670000,0.03048556
1479425550651730000,0.030345026
1479425550701750000,0.030144576
1479425550751700000,0.030136289
1479425550801770000,0.029831961
1479425550851760000,0.030360623
1479425550901770000,0.029945741
1479425550951780000,0.02967263
1479425551001720000,0.030263116
1479425551051870000,0.029881801
1479425551101830000,0.030345473
1479425551151770000,0.030342229
1479425551201790000,0.029899617
1479425551251770000,0.029540852
1479425551301880000,0.029649737
1479425551351790000,0.029947998
1479425551401810000,0.029523972
1479425551451920000,0.029716842
1479425551502010000,0.029859042
1479425551551840000,0.029642856
1479425551601920000,0.029967156
1479425551651810000,0.030491964
1479425551701850000,0.030419902
1479425551751900000,0.03042335
1479425551801880000,0.030377448
1479425551851870000,0.029873489
1479425551901910000,0.029840972
1479425551951910000,0.030261324
1479425552001950000,0.029615585
1479425552051980000,0.029926897
1479425552101970000,0.030305037
1479425552152010000,0.030338996
1479425552201950000,0.029801569
1479425552251980000,0.030193114
1479425552301950000,0.030205189
1479425552352000000,0.030176253
1479425552401990000,0.029695218
1479425552452060000,0.029977977
1479425552502090000,0.02962743
1479425552552120000,0.029654329
1479425552602020000,0.029543174
1479425552652050000,0.029500967
1479425552702160000,0.030485196
1479425552752070000,0.030076514
1479425552802110000,0.029776346
1479425552852160000,0.0299765
1479425552902080000,0.029886136
1479425552952100000,0.030183957
1479425553002130000,0.029986929
1479425553052130000,0.030380917
1479425553102110000,0.029882293
1479425553152150000,0.030345705
1479425553202210000,0.030169171
1479425553252140000,0.030187082
1479425553302130000,0.030451816
1479425553352140000,0.030059956
1479425553402160000,0.02998732
1479425553452200000,0.030310599
1479425553502170000,0.029649082
1479425553552300000,0.030091044
1479425553602270000,0.029677929
1479425553652310000,0.030030655
1479425553702240000,0.029721771
1479425553752280000,0.030154928
1479425553802350000,0.02985402
1479425553852280000,0.029643524
1479425553902260000,0.029930852
1479425553952290000,0.029653942
1479425554002340000,0.030196142
1479425554052320000,0.029614196
1479425554102350000,0.030164822
1479425554152320000,0.030420494
1479425554202350000,0.030058543
1479425554252290000,0.029736396
1479425554302310000,0.030082889
1479425554352290000,0.029816352
1479425554402360000,0.029555902
1479425554452360000,0.030028962
1479425554502420000,0.02998835
1479425554552350000,0.030078313
1479425554602460000,0.03010174
1479425554652350000,0.030267257
1479425554702410000,0.029671999
1479425554752560000,0.030384323
1479425554802490000,0.029707841
1479425554852450000,0.03036393
1479425554902480000,0.029791189
1479425554952490000,0.030392971
1479425555002460000,0.030279509
1479425555052580000,0.029661542
1479425555102440000,0.029626549
1479425555152460000,0.030394138
1479425555202490000,0.029625062
1479425555252530000,0.030263975
1479425555302610000,0.029920151
1479425555352560000,0.030438538
1479425555402510000,0.030133218
1479425555452530000,0.030397852
1479425555502520000,0.029828123
1479425555552550000,0.030408165
1479425555602570000,0.030088587
1479425555652670000,0.029637247
1479425555702610000,0.029832717
1479425555752650000,0.030286891
1479425555802590000,0.03049866
1479425555852710000,0.029852321
1479425555902630000,0.03004648
1479425555952620000,0.030400688
1479425556002690000,0.030254081
1479425556052620000,0.03036137
1479425556102630000,0.030065895
1479425556152660000,0.029833477
1479425556202680000,0.029783299
1479425556252660000,0.029687861
1479425556302710000,0.029964319
1479425556352700000,0.029915488
1479425556402670000,0.029873028
1479425556452710000,0.030440441
1479425556502700000,0.030136659
1479425556552720000,0.030214877
1479425556602750000,0.029987209
1479425556652730000,0.029657876
1479425556702790000,0.029734161
1479425556752790000,0.030029034
1479425556802780000,0.030223828
1479425556852780000,0.029758011
1479425556902780000,0.029616878
1479425556952890000,0.03006383
1479425557002790000,0.029651176
1479425557052770000,0.029608581
1479425557102920000,0.029565967
1479425557152890000,0.030358436
1479425557202870000,0.030015745
1479425557252840000,0.029965443
1479425557302840000,0.030185768
1479425557352930000,0.029779629
1479425557402860000,0.029780124
1479425557452880000,0.030034091
1479425557502900000,0.030265996
1479425557552890000,0.029929942
1479425557602880000,0.030118361
1479425557652890000,0.029737376
1479425557702930000,0.029856599
1479425557752930000,0.02983969
1479425557802980000,0.029845517
1479425557853030000,0.029572068
1479425557903000000,0.030406223
1479425557952970000,0.029511635
1479425558002980000,0.029860672
1479425558053080000,0.029747684
1479425558102990000,0.029669004
1479425558153040000,0.03043344
1479425558203060000,0.029837337
1479425558253060000,0.030335503
1479425558303100000,0.029910629
1479425558353060000,0.029894959
1479425558403110000,0.029802799
1479425558453080000,0.029532796
1479425558503060000,0.02997511
1479425558553100000,0.030118582
1479425558603100000,0.029971308
1479425558653140000,0.030495416
1479425558703120000,0.029632428
1479425558753120000,0.030321916
1479425558803160000,0.02987835
1479425558853090000,0.029771715
1479425558903120000,0.030119561
1479425558953200000,0.029872598
1479425559003170000,0.029757511
1479425559053170000,0.029914399
1479425559103200000,0.030272913
1479425559153330000,0.029719541
1479425559203160000,0.030261036
1479425559253170000,0.030044082
1479425559303230000,0.029528087
1479425559353220000,0.030165223
1479425559403190000,0.029632863
1479425559453240000,0.029680159
1479425559503220000,0.030125346
1479425559553320000,0.029628204
1479425559603270000,0.030062752
1479425559653250000,0.03012083
1479425559703280000,0.029868755
1479425559753260000,0.030303414
1479425559803310000,0.029563522
1479425559853330000,0.029735644
1479425559903300000,0.029934154
1479425559953320000,0.029986474
1479425560003360000,0.030139397
1479425560053320000,0.030345889
1479425560103430000,0.029968168
1479425560153340000,0.030157883
1479425560203360000,0.029883269
1479425560253430000,0.030476593
1479425560303390000,0.029775596
1479425560353380000,0.029828125
1479425560403450000,0.029548253
1479425560453500000,0.030083397
1479425560503400000,0.030225867
1479425560553430000,0.029853074
1479425560603310000,0.029987405
1479425560653320000,0.030070368
1479425560703420000,0.030301738
1479425560753390000,0.029647787
1479425560803410000,0.029890709
1479425560853450000,0.029979559
1479425560903430000,0.029714561
1479425560953450000,0.029870306
1479425561003440000,0.029919639
1479425561053630000,0.02995992
1479425561103510000,0.02987055
1479425561153450000,0.029696566
1479425561203520000,0.029500203
1479425561253570000,0.029601778
1479425561303630000,0.030468386
